ID,Scientific Name,Class,Category,Trend,Systems,Threats
24034849.0,Ardea melanocephala,AVES,LC,Increasing,N/A,None
24035706.0,Ardea melanocephala,AVES,LC,Increasing,N/A,None
23928209.0,Aquila africana,AVES,LC,Decreasing,N/A,None
24037540.0,Ardea melanocephala,AVES,LC,N/A,N/A,None
24038340.0,Ardea melanocephala,AVES,LR/lc,N/A,N/A,None
24036181.0,Ardea cinerea,AVES,LR/lc,N/A,N/A,None
24039106.0,Ardea cinerea,AVES,LR/lc,N/A,N/A,None
24040455.0,Ardea melanocephala,AVES,LR/lc,N/A,N/A,None
24041428.0,Ardea melanocephala,AVES,LR/lc,N/A,N/A,None
24042958.0,Ardea cinerea,AVES,LR/lc,N/A,N/A,None
24047830.0,Ardea purpurea,AVES,LC,Decreasing,N/A,None
24049493.0,Ardea goliath,AVES,LC,Stable,N/A,None
24051411.0,Ardea goliath,AVES,LC,Stable,N/A,None
24049992.0,Ardea purpurea,AVES,LC,Decreasing,N/A,None
24053572.0,Ardea goliath,AVES,LC,N/A,N/A,None
24052334.0,Ardea purpurea,AVES,LC,N/A,N/A,None
24054313.0,Ardea purpurea,AVES,LR/lc,N/A,N/A,None
24055275.0,Ardea goliath,AVES,LR/lc,N/A,N/A,None
24055994.0,Ardea goliath,AVES,LR/lc,N/A,N/A,None
24057666.0,Ardea goliath,AVES,LR/lc,N/A,N/A,None
24056704.0,Ardea purpurea,AVES,LR/lc,N/A,N/A,None
24064342.0,Ardeola ralloides,AVES,LC,Decreasing,N/A,None
24058612.0,Ardea purpurea,AVES,LR/lc,N/A,N/A,None
24066507.0,Ardeola ralloides,AVES,LC,Decreasing,N/A,None
24068441.0,Ardeola ralloides,AVES,LC,N/A,N/A,None
24070449.0,Ardeola ralloides,AVES,LR/lc,N/A,N/A,None
24072234.0,Ardeola ralloides,AVES,LR/lc,N/A,N/A,None
24074211.0,Ardeola ralloides,AVES,LR/lc,N/A,N/A,None
24078337.0,Ardeotis arabs,AVES,LC,Decreasing,N/A,None
24079192.0,Ardeotis arabs,AVES,LC,Decreasing,N/A,None
24080038.0,Ardeotis arabs,AVES,LC,N/A,N/A,None
24081254.0,Ardeotis arabs,AVES,LR/lc,N/A,N/A,None
24080735.0,Ardeotis arabs,AVES,LR/lc,N/A,N/A,None
24081891.0,Ardeotis arabs,AVES,LR/lc,N/A,N/A,None
24082772.0,Arenaria interpres,AVES,LC,Decreasing,N/A,None
24085988.0,Arenaria interpres,AVES,LC,Decreasing,N/A,None
24089192.0,Arenaria interpres,AVES,LC,N/A,N/A,None
24092149.0,Arenaria interpres,AVES,LR/lc,N/A,N/A,None
24094753.0,Arenaria interpres,AVES,LR/lc,N/A,N/A,None
24097670.0,Arenaria interpres,AVES,LR/lc,N/A,N/A,None
24135099.0,Asio capensis,AVES,LR/lc,N/A,N/A,None
24154654.0,Asio capensis,AVES,LC,Stable,N/A,None
24153657.0,Asio capensis,AVES,LC,Stable,N/A,None
24155620.0,Asio capensis,AVES,LC,N/A,N/A,None
24156567.0,Asio capensis,AVES,LR/lc,N/A,N/A,None
24157240.0,Asio capensis,AVES,LR/lc,N/A,N/A,None
24275891.0,Aviceda cuculoides,AVES,LC,Stable,N/A,None
24275013.0,Aviceda cuculoides,AVES,LC,Stable,N/A,None
24276829.0,Aviceda cuculoides,AVES,LC,N/A,N/A,None
24277614.0,Aviceda cuculoides,AVES,LR/lc,N/A,N/A,None
24278393.0,Aviceda cuculoides,AVES,LR/lc,N/A,N/A,None
24279607.0,Aviceda cuculoides,AVES,LR/lc,N/A,N/A,None
24280738.0,Aythya ferina,AVES,LC,Decreasing,N/A,None
24282822.0,Aythya ferina,AVES,LC,Decreasing,N/A,None
24284282.0,Aythya nyroca,AVES,NT,Decreasing,N/A,None
24285275.0,Aythya ferina,AVES,LC,N/A,N/A,None
24287049.0,Aythya nyroca,AVES,NT,Decreasing,N/A,None
24288237.0,Aythya ferina,AVES,LR/lc,N/A,N/A,None
24289675.0,Aythya nyroca,AVES,NT,N/A,N/A,None
24290776.0,Aythya ferina,AVES,LR/lc,N/A,N/A,None
24291923.0,Aythya nyroca,AVES,LR/nt,Decreasing,N/A,None
24293172.0,Aythya ferina,AVES,LR/lc,N/A,N/A,None
24296673.0,Aythya nyroca,AVES,VU,N/A,N/A,None
24294155.0,Aythya nyroca,AVES,VU,N/A,N/A,None
24298597.0,Aythya nyroca,AVES,LR/lc,N/A,N/A,None
24299793.0,Aythya fuligula,AVES,LC,Stable,N/A,None
24302237.0,Aythya fuligula,AVES,LC,Stable,N/A,None
24304350.0,Aythya fuligula,AVES,LC,N/A,N/A,None
24306155.0,Aythya fuligula,AVES,LR/lc,N/A,N/A,None
24308433.0,Aythya fuligula,AVES,LR/lc,N/A,N/A,None
24310204.0,Aythya fuligula,AVES,LR/lc,N/A,N/A,None
24322001.0,Baeopogon indicator,AVES,LR/lc,N/A,N/A,None
24322452.0,Baeopogon clamans,AVES,LC,Stable,N/A,None
24323561.0,Baeopogon clamans,AVES,LC,Stable,N/A,None
24323928.0,Baeopogon clamans,AVES,LC,N/A,N/A,None
24325586.0,Baeopogon clamans,AVES,LR/lc,N/A,N/A,None
24325194.0,Baeopogon clamans,AVES,LR/lc,N/A,N/A,None
24325750.0,Baeopogon clamans,AVES,LR/lc,N/A,N/A,None
24331738.0,Baeopogon indicator,AVES,LC,Stable,N/A,None
24332898.0,Baeopogon indicator,AVES,LC,Stable,N/A,None
24333392.0,Balearica pavonina,AVES,VU,Decreasing,N/A,None
24334157.0,Baeopogon indicator,AVES,LC,N/A,N/A,None
24334420.0,Baeopogon indicator,AVES,LR/lc,N/A,N/A,None
24334876.0,Baeopogon indicator,AVES,LR/lc,N/A,N/A,None
24339788.0,Balearica pavonina,AVES,NT,Decreasing,N/A,None
24342186.0,Balearica pavonina,AVES,NT,Increasing,N/A,None
24343564.0,Balearica pavonina,AVES,LR/nt,Decreasing,N/A,None
24340995.0,Balearica pavonina,AVES,NT,N/A,N/A,None
24344757.0,Balearica pavonina,AVES,LR/lc,N/A,N/A,None
24346013.0,Balearica pavonina,AVES,LR/lc,N/A,N/A,None
24387785.0,Batis senegalensis,AVES,LR/lc,N/A,N/A,None
24387312.0,Batis senegalensis,AVES,LR/lc,N/A,N/A,None
24388385.0,Batis senegalensis,AVES,LR/lc,N/A,N/A,None
24389110.0,Batis orientalis,AVES,LC,Stable,N/A,None
24390013.0,Batis orientalis,AVES,LC,Stable,N/A,None
24390689.0,Batis orientalis,AVES,LC,N/A,N/A,None
24391341.0,Batis orientalis,AVES,LR/lc,N/A,N/A,None
24391947.0,Batis orientalis,AVES,LR/lc,N/A,N/A,None
24392302.0,Batis orientalis,AVES,LR/lc,N/A,N/A,None
24397250.0,Batis occulta,AVES,LC,Stable,N/A,None
24397777.0,Batis occulta,AVES,LC,Stable,N/A,None
24398297.0,Batis occulta,AVES,LC,N/A,N/A,None
24398807.0,Batis occulta,AVES,LR/lc,N/A,N/A,None
24399409.0,Batis occulta,AVES,LR/lc,N/A,N/A,None
24399008.0,Batis senegalensis,AVES,LC,Decreasing,N/A,None
24399837.0,Batis senegalensis,AVES,LC,Decreasing,N/A,None
24400085.0,Batis occulta,AVES,LR/lc,N/A,N/A,None
24400466.0,Batis senegalensis,AVES,LC,N/A,N/A,None
24419426.0,Bias musicus,AVES,LC,Decreasing,N/A,None
24420181.0,Bias musicus,AVES,LC,Decreasing,N/A,None
24420245.0,Bleda syndactylus,AVES,LC,Stable,N/A,None
24420815.0,Bias musicus,AVES,LC,N/A,N/A,None
24421097.0,Bleda syndactylus,AVES,LC,Stable,N/A,None
24421548.0,Bleda syndactylus,AVES,LC,N/A,N/A,None
24421797.0,Bias musicus,AVES,LR/lc,N/A,N/A,None
24422261.0,Bleda syndactylus,AVES,LR/lc,N/A,N/A,None
24422501.0,Bias musicus,AVES,LR/lc,N/A,N/A,None
24422962.0,Bleda syndactylus,AVES,LR/lc,N/A,N/A,None
24423281.0,Bias musicus,AVES,LR/lc,N/A,N/A,None
24423631.0,Bleda syndactylus,AVES,LR/lc,N/A,N/A,None
24428944.0,Bleda canicapillus,AVES,LC,Stable,N/A,None
24429696.0,Bleda canicapillus,AVES,LC,Stable,N/A,None
24430113.0,Bleda canicapillus,AVES,LC,N/A,N/A,None
24430686.0,Bleda canicapillus,AVES,LR/lc,N/A,N/A,None
24431237.0,Bleda canicapillus,AVES,LR/lc,N/A,N/A,None
24445651.0,Bostrychia hagedash,AVES,LR/lc,N/A,N/A,None
24451973.0,Bostrychia hagedash,AVES,LC,Increasing,N/A,None
24453122.0,Bostrychia hagedash,AVES,LC,Increasing,N/A,None
24454660.0,Bostrychia hagedash,AVES,LC,N/A,N/A,None
24455843.0,Bostrychia rara,AVES,LC,Stable,N/A,None
24455362.0,Bostrychia hagedash,AVES,LR/lc,N/A,N/A,None
24456309.0,Bostrychia rara,AVES,LC,N/A,N/A,None
24456872.0,Bostrychia rara,AVES,LR/lc,N/A,N/A,None
24457099.0,Botaurus stellaris,AVES,LR/lc,N/A,N/A,None
24457932.0,Bostrychia rara,AVES,LR/lc,N/A,N/A,None
24458484.0,Bostrychia rara,AVES,LR/lc,N/A,N/A,None
24459117.0,Botaurus stellaris,AVES,LR/lc,N/A,N/A,None
24460609.0,Botaurus stellaris,AVES,LR/lc,N/A,N/A,None
24466865.0,Bostrychia rara,AVES,LC,Stable,N/A,None
24471232.0,Botaurus stellaris,AVES,LC,Decreasing,N/A,None
24473021.0,Botaurus stellaris,AVES,LC,Decreasing,N/A,None
24489729.0,Agricola pallidus,AVES,LC,Stable,N/A,None
24490658.0,Agricola pallidus,AVES,LC,Stable,N/A,None
24491742.0,Agricola pallidus,AVES,LC,N/A,N/A,None
24492599.0,Agricola pallidus,AVES,LR/lc,N/A,N/A,None
24493548.0,Agricola pallidus,AVES,LR/lc,N/A,N/A,None
24494440.0,Agricola pallidus,AVES,LR/lc,N/A,N/A,None
24518141.0,Bradypterus bangwaensis,AVES,NT,Increasing,N/A,None
24517485.0,Bradypterus bangwaensis,AVES,NT,Decreasing,N/A,None
24518734.0,Bradypterus bangwaensis,AVES,LR/nt,N/A,N/A,None
24519268.0,Bradypterus bangwaensis,AVES,LR/nt,N/A,N/A,None
24474606.0,Botaurus stellaris,AVES,LC,N/A,N/A,None
24431581.0,Bleda canicapillus,AVES,LR/lc,N/A,N/A,None
24519791.0,Bradypterus bangwaensis,AVES,NR,N/A,N/A,None
24444600.0,Bostrychia hagedash,AVES,LR/lc,N/A,N/A,None
24554744.0,Bubalornis albirostris,AVES,LC,N/A,N/A,None
24555687.0,Bubalornis albirostris,AVES,LR/lc,N/A,N/A,None
24556415.0,Bubalornis albirostris,AVES,LR/lc,N/A,N/A,None
24557064.0,Bubalornis albirostris,AVES,LR/lc,N/A,N/A,None
24558206.0,Bubalornis albirostris,AVES,LC,Stable,N/A,None
24558907.0,Bubalornis albirostris,AVES,LC,Stable,N/A,None
24577300.0,Bubo lacteus,AVES,LC,Stable,N/A,None
24578356.0,Bubo lacteus,AVES,LC,Stable,N/A,None
24578951.0,Bubo lacteus,AVES,LC,N/A,N/A,None
24579294.0,Buccanodon duchaillui,AVES,LR/lc,N/A,N/A,None
24580224.0,Bubo lacteus,AVES,LR/lc,N/A,N/A,None
24580036.0,Buccanodon duchaillui,AVES,LR/lc,N/A,N/A,None
24581296.0,Bubo lacteus,AVES,LR/lc,N/A,N/A,None
24582315.0,Bubo lacteus,AVES,LR/lc,N/A,N/A,None
24586403.0,Bubo leucostictus,AVES,LC,Stable,N/A,None
24587004.0,Bubo leucostictus,AVES,LC,Stable,N/A,None
24587796.0,Bubo leucostictus,AVES,LC,N/A,N/A,None
24588427.0,Bubo leucostictus,AVES,LR/lc,N/A,N/A,None
24588216.0,Bubo leucostictus,AVES,LR/lc,N/A,N/A,None
24588857.0,Bubo leucostictus,AVES,LR/lc,N/A,N/A,None
24589266.0,Bubulcus ibis,AVES,LC,Increasing,N/A,None
24592291.0,Bubulcus ibis,AVES,LC,Increasing,N/A,None
24597340.0,Bubulcus ibis,AVES,LR/lc,N/A,N/A,None
24594850.0,Bubulcus ibis,AVES,LC,N/A,N/A,None
24600666.0,Bubulcus ibis,AVES,LR/lc,N/A,N/A,None
24604307.0,Bubulcus ibis,AVES,LR/lc,N/A,N/A,None
24606539.0,Buccanodon duchaillui,AVES,LC,Stable,N/A,None
24606794.0,Bucorvus abyssinicus,AVES,LC,Stable,N/A,None
24607777.0,Bucorvus abyssinicus,AVES,LC,Stable,N/A,None
24608092.0,Buccanodon duchaillui,AVES,LC,Stable,N/A,None
24608627.0,Buccanodon duchaillui,AVES,LC,N/A,N/A,None
24608870.0,Bucorvus abyssinicus,AVES,LC,N/A,N/A,None
24609447.0,Buccanodon duchaillui,AVES,LR/lc,N/A,N/A,None
24609681.0,Bucorvus abyssinicus,AVES,LR/lc,N/A,N/A,None
24610395.0,Bucorvus abyssinicus,AVES,LR/lc,N/A,N/A,None
24611092.0,Bucorvus abyssinicus,AVES,LR/lc,N/A,N/A,None
24625771.0,Buphagus africanus,AVES,LR/lc,N/A,N/A,None
24626107.0,Burhinus vermiculatus,AVES,LR/lc,N/A,N/A,None
24626423.0,Buphagus africanus,AVES,LR/lc,N/A,N/A,None
24627174.0,Burhinus capensis,AVES,LC,Stable,N/A,None
24628330.0,Burhinus capensis,AVES,LC,Stable,N/A,None
24629478.0,Burhinus capensis,AVES,LC,N/A,N/A,None
24630632.0,Burhinus capensis,AVES,LR/lc,N/A,N/A,None
24631639.0,Burhinus capensis,AVES,LR/lc,N/A,N/A,None
24632621.0,Burhinus capensis,AVES,LR/lc,N/A,N/A,None
24633847.0,Buphagus africanus,AVES,LC,Decreasing,N/A,None
24635290.0,Buphagus africanus,AVES,LC,Decreasing,N/A,None
24636217.0,Buphagus africanus,AVES,LC,N/A,N/A,None
24643449.0,Burhinus senegalensis,AVES,LC,Unknown,N/A,None
24637601.0,Buphagus africanus,AVES,LR/lc,N/A,N/A,None
24643816.0,Butastur rufipennis,AVES,LC,Decreasing,N/A,None
24644533.0,Burhinus senegalensis,AVES,LC,Unknown,N/A,None
24644895.0,Butastur rufipennis,AVES,LC,Decreasing,N/A,None
24645601.0,Burhinus senegalensis,AVES,LC,N/A,N/A,None
24646259.0,Butastur rufipennis,AVES,LC,N/A,N/A,None
24646591.0,Burhinus senegalensis,AVES,LR/lc,N/A,N/A,None
24646928.0,Butastur rufipennis,AVES,LR/lc,N/A,N/A,None
24647251.0,Burhinus senegalensis,AVES,LR/lc,N/A,N/A,None
24647897.0,Burhinus senegalensis,AVES,LR/lc,N/A,N/A,None
24648232.0,Butastur rufipennis,AVES,LR/lc,N/A,N/A,None
24648853.0,Burhinus vermiculatus,AVES,LC,Unknown,N/A,None
24648885.0,Butastur rufipennis,AVES,LR/lc,N/A,N/A,None
24650040.0,Burhinus vermiculatus,AVES,LC,Unknown,N/A,None
24650897.0,Burhinus vermiculatus,AVES,LC,N/A,N/A,None
24651716.0,Burhinus vermiculatus,AVES,LR/lc,N/A,N/A,None
24652508.0,Burhinus vermiculatus,AVES,LR/lc,N/A,N/A,None
24694081.0,Buteo auguralis,AVES,LR/lc,N/A,N/A,None
24694830.0,Buteo auguralis,AVES,LR/lc,N/A,N/A,None
24695540.0,Buteo auguralis,AVES,LR/lc,N/A,N/A,None
24706946.0,Buteo auguralis,AVES,LC,Increasing,N/A,None
24707752.0,Buteo auguralis,AVES,LC,Increasing,N/A,None
24708649.0,Buteo auguralis,AVES,LC,N/A,N/A,None
24735973.0,Buteo rufinus,AVES,LC,Stable,N/A,None
24738876.0,Buteo rufinus,AVES,NR,N/A,N/A,None
24737214.0,Buteo rufinus,AVES,NR,N/A,N/A,None
24740261.0,Buteo rufinus,AVES,NR,N/A,N/A,None
24741888.0,Buteo rufinus,AVES,NR,N/A,N/A,None
24742865.0,Buteo rufinus,AVES,NR,N/A,N/A,None
24823802.0,Calidris alba,AVES,LC,N/A,N/A,None
24826713.0,Calidris alba,AVES,LR/lc,N/A,N/A,None
24829912.0,Calidris alba,AVES,LR/lc,N/A,N/A,None
24832894.0,Calidris alba,AVES,LR/lc,N/A,N/A,None
24838794.0,Calidris temminckii,AVES,LC,Unknown,N/A,None
24841944.0,Calidris temminckii,AVES,LC,Unknown,N/A,None
24839718.0,Calidris canutus,AVES,LC,Decreasing,N/A,None
24842863.0,Calidris canutus,AVES,LC,Decreasing,N/A,None
24844546.0,Calidris temminckii,AVES,LC,N/A,N/A,None
24845934.0,Calidris canutus,AVES,LC,N/A,N/A,None
24847549.0,Calidris temminckii,AVES,LR/lc,N/A,N/A,None
24850039.0,Calidris temminckii,AVES,LR/lc,N/A,N/A,None
24848916.0,Calidris canutus,AVES,LR/lc,N/A,N/A,None
24851862.0,Calidris canutus,AVES,LR/lc,N/A,N/A,None
24852985.0,Calidris temminckii,AVES,LR/lc,N/A,N/A,None
24854817.0,Calidris canutus,AVES,LR/lc,N/A,N/A,None
24856411.0,Calidris minuta,AVES,LC,Decreasing,N/A,None
24858423.0,Calidris alba,AVES,LC,Unknown,N/A,None
24859821.0,Calidris minuta,AVES,LC,Decreasing,N/A,None
24861817.0,Calidris minuta,AVES,LC,N/A,N/A,None
24862902.0,Calidris alba,AVES,LC,Unknown,N/A,None
24866070.0,Calidris minuta,AVES,LR/lc,N/A,N/A,None
24868760.0,Calidris minuta,AVES,LR/lc,N/A,N/A,None
24871659.0,Calidris minuta,AVES,LR/lc,N/A,N/A,None
24885630.0,Calidris alpina,AVES,LC,Decreasing,N/A,None
24888442.0,Calidris alpina,AVES,LC,Decreasing,N/A,None
24891911.0,Calidris alpina,AVES,LC,N/A,N/A,None
24897965.0,Calidris alpina,AVES,LR/lc,N/A,N/A,None
24895203.0,Calidris alpina,AVES,LR/lc,N/A,N/A,None
24900640.0,Calidris alpina,AVES,LR/lc,N/A,N/A,None
24903763.0,Calidris ferruginea,AVES,LC,Increasing,N/A,None
24906598.0,Calidris ferruginea,AVES,LC,Increasing,N/A,None
24912747.0,Calidris ferruginea,AVES,LR/lc,N/A,N/A,None
24909650.0,Calidris ferruginea,AVES,LC,N/A,N/A,None
24915445.0,Calidris ferruginea,AVES,LR/lc,N/A,N/A,None
24947974.0,Calyptocichla serinus,AVES,LC,Stable,N/A,None
24949237.0,Calyptocichla serinus,AVES,LC,N/A,N/A,None
24918623.0,Calidris ferruginea,AVES,LR/lc,N/A,N/A,None
24948547.0,Calyptocichla serinus,AVES,LC,Stable,N/A,None
24949904.0,Calyptocichla serinus,AVES,LR/lc,N/A,N/A,None
24950295.0,Calyptocichla serinus,AVES,LR/lc,N/A,N/A,None
24950970.0,Calyptocichla serinus,AVES,LR/lc,N/A,N/A,None
24975010.0,Campephaga petiti,AVES,LR/lc,N/A,N/A,None
24975352.0,Campephaga petiti,AVES,LR/lc,N/A,N/A,None
24975522.0,Camaroptera superciliaris,AVES,LC,Stable,N/A,None
24975936.0,Campephaga petiti,AVES,LR/lc,N/A,N/A,None
24976104.0,Camaroptera superciliaris,AVES,LC,Stable,N/A,None
24976680.0,Camaroptera superciliaris,AVES,LC,N/A,N/A,None
24977411.0,Camaroptera superciliaris,AVES,LR/lc,N/A,N/A,None
24978394.0,Camaroptera superciliaris,AVES,LR/lc,N/A,N/A,None
24978624.0,Camaroptera superciliaris,AVES,LR/lc,N/A,N/A,None
24980986.0,Campephaga phoenicea,AVES,LC,Decreasing,N/A,None
24981554.0,Campephaga phoenicea,AVES,LC,Decreasing,N/A,None
24982283.0,Campephaga phoenicea,AVES,LC,N/A,N/A,None
24983158.0,Campephaga phoenicea,AVES,LR/lc,N/A,N/A,None
24983992.0,Campephaga phoenicea,AVES,LR/lc,N/A,N/A,None
24984586.0,Campephaga phoenicea,AVES,LR/lc,N/A,N/A,None
24985236.0,Campephaga quiscalina,AVES,LC,Decreasing,N/A,None
24985899.0,Campephaga quiscalina,AVES,LC,Decreasing,N/A,None
24986261.0,Lobotos oriolinus,AVES,DD,Stable,N/A,None
24986468.0,Campephaga quiscalina,AVES,LC,N/A,N/A,None
24986928.0,Lobotos oriolinus,AVES,DD,Increasing,N/A,None
24986737.0,Campephaga petiti,AVES,LC,Decreasing,N/A,None
24987124.0,Campephaga quiscalina,AVES,LR/lc,N/A,N/A,None
24987384.0,Campephaga petiti,AVES,LC,Decreasing,N/A,None
24987757.0,Campephaga petiti,AVES,LC,N/A,N/A,None
24987575.0,Lobotos oriolinus,AVES,DD,N/A,N/A,None
24987936.0,Campephaga quiscalina,AVES,LR/lc,N/A,N/A,None
24988196.0,Lobotos oriolinus,AVES,LR/lc,N/A,N/A,None
24988368.0,Campephaga quiscalina,AVES,LR/lc,N/A,N/A,None
24988626.0,Lobotos oriolinus,AVES,LR/lc,N/A,N/A,None
24999342.0,Campethera punctuligera,AVES,LC,Stable,N/A,None
25000103.0,Campethera punctuligera,AVES,LC,Stable,N/A,None
25000882.0,Campethera punctuligera,AVES,LC,N/A,N/A,None
25001489.0,Campethera punctuligera,AVES,LR/lc,N/A,N/A,None
25002108.0,Campethera punctuligera,AVES,LR/lc,N/A,N/A,None
25002717.0,Campethera punctuligera,AVES,LR/lc,N/A,N/A,None
25008724.0,Campethera cailliautii,AVES,LC,N/A,N/A,None
25009358.0,Campethera cailliautii,AVES,LR/lc,N/A,N/A,None
25009972.0,Campethera cailliautii,AVES,LR/lc,N/A,N/A,None
25010577.0,Campethera cailliautii,AVES,LR/lc,N/A,N/A,None
25014321.0,Pardipicus nivosus,AVES,LC,Stable,N/A,None
25015025.0,Pardipicus nivosus,AVES,LC,Stable,N/A,None
25016012.0,Pardipicus nivosus,AVES,LC,N/A,N/A,None
25016978.0,Pardipicus nivosus,AVES,LR/lc,N/A,N/A,None
25017703.0,Pardipicus nivosus,AVES,LR/lc,N/A,N/A,None
25018670.0,Pardipicus nivosus,AVES,LR/lc,N/A,N/A,None
25018985.0,Campethera cailliautii,AVES,LC,Stable,N/A,None
25019517.0,Campethera cailliautii,AVES,LC,Stable,N/A,None
25019808.0,Pardipicus caroli,AVES,LC,Decreasing,N/A,None
25020726.0,Pardipicus caroli,AVES,LC,Decreasing,N/A,None
25021411.0,Pardipicus caroli,AVES,LC,N/A,N/A,None
25022069.0,Pardipicus caroli,AVES,LR/lc,N/A,N/A,None
25022814.0,Pardipicus caroli,AVES,LR/lc,N/A,N/A,None
25023410.0,Pardipicus caroli,AVES,LR/lc,N/A,N/A,None
25054155.0,Canirallus oculeus,AVES,LC,Decreasing,N/A,None
25054832.0,Canirallus oculeus,AVES,LC,Decreasing,N/A,None
25055485.0,Canirallus oculeus,AVES,LC,N/A,N/A,None
25055966.0,Canirallus oculeus,AVES,LR/lc,N/A,N/A,None
25056470.0,Canirallus oculeus,AVES,LR/lc,N/A,N/A,None
25057245.0,Canirallus oculeus,AVES,LR/lc,N/A,N/A,None
25090453.0,Caprimulgus ruficollis,AVES,NT,N/A,N/A,None
25093169.0,Caprimulgus aegyptius,AVES,LC,Decreasing,N/A,None
25094079.0,Caprimulgus aegyptius,AVES,LC,Decreasing,N/A,None
25094989.0,Caprimulgus ruficollis,AVES,LC,Decreasing,N/A,None
25095568.0,Caprimulgus aegyptius,AVES,LC,N/A,N/A,None
25095996.0,Caprimulgus ruficollis,AVES,LC,Decreasing,N/A,None
25096258.0,Caprimulgus aegyptius,AVES,LR/lc,N/A,N/A,None
25096677.0,Caprimulgus ruficollis,AVES,LC,N/A,N/A,None
25096929.0,Caprimulgus europaeus,AVES,LC,Decreasing,N/A,None
25097748.0,Caprimulgus ruficollis,AVES,LR/lc,N/A,N/A,None
25097991.0,Caprimulgus aegyptius,AVES,LR/lc,N/A,N/A,None
25098410.0,Caprimulgus ruficollis,AVES,LR/lc,N/A,N/A,None
25098654.0,Caprimulgus aegyptius,AVES,LR/lc,N/A,N/A,None
25099885.0,Caprimulgus eximius,AVES,LC,Stable,N/A,None
25099071.0,Caprimulgus europaeus,AVES,LC,Decreasing,N/A,None
25100349.0,Caprimulgus eximius,AVES,LC,N/A,N/A,None
25100523.0,Caprimulgus eximius,AVES,LR/lc,N/A,N/A,None
25100968.0,Caprimulgus eximius,AVES,LR/lc,N/A,N/A,None
25101932.0,Caprimulgus eximius,AVES,LR/lc,N/A,N/A,None
25101133.0,Caprimulgus europaeus,AVES,LC,N/A,N/A,None
25102990.0,Caprimulgus europaeus,AVES,LR/lc,N/A,N/A,None
25104641.0,Caprimulgus europaeus,AVES,LR/lc,N/A,N/A,None
25106091.0,Caprimulgus europaeus,AVES,LR/lc,N/A,N/A,None
25110997.0,Caprimulgus rufigena,AVES,LC,Stable,N/A,None
25111737.0,Caprimulgus rufigena,AVES,LC,Stable,N/A,None
25112473.0,Caprimulgus rufigena,AVES,LC,N/A,N/A,None
25112705.0,Caprimulgus eximius,AVES,LC,Stable,N/A,None
25113202.0,Caprimulgus rufigena,AVES,LR/lc,N/A,N/A,None
25113730.0,Caprimulgus rufigena,AVES,LR/lc,N/A,N/A,None
25114241.0,Caprimulgus rufigena,AVES,LR/lc,N/A,N/A,None
25118267.0,Caprimulgus natalensis,AVES,LC,Decreasing,N/A,None
25118960.0,Caprimulgus natalensis,AVES,LC,Decreasing,N/A,None
25119733.0,Caprimulgus natalensis,AVES,LC,N/A,N/A,None
25120337.0,Caprimulgus natalensis,AVES,LR/lc,N/A,N/A,None
25120927.0,Caprimulgus natalensis,AVES,LR/lc,N/A,N/A,None
25121717.0,Caprimulgus natalensis,AVES,LR/lc,N/A,N/A,None
25122771.0,Caprimulgus inornatus,AVES,LC,Stable,N/A,None
25123760.0,Caprimulgus inornatus,AVES,LC,Stable,N/A,None
25124539.0,Caprimulgus inornatus,AVES,LC,N/A,N/A,None
25125476.0,Caprimulgus inornatus,AVES,LR/lc,N/A,N/A,None
25126186.0,Caprimulgus inornatus,AVES,LR/lc,N/A,N/A,None
25127033.0,Caprimulgus inornatus,AVES,LR/lc,N/A,N/A,None
25128772.0,Caprimulgus tristigma,AVES,LC,Stable,N/A,None
25129778.0,Caprimulgus tristigma,AVES,LC,Stable,N/A,None
25130604.0,Caprimulgus tristigma,AVES,LC,N/A,N/A,None
25131267.0,Caprimulgus tristigma,AVES,LR/lc,N/A,N/A,None
25131847.0,Caprimulgus tristigma,AVES,LR/lc,N/A,N/A,None
25132693.0,Caprimulgus tristigma,AVES,LR/lc,N/A,N/A,None
25133888.0,Caprimulgus climacurus,AVES,LC,Stable,N/A,None
25134836.0,Caprimulgus climacurus,AVES,LC,Stable,N/A,None
25135479.0,Caprimulgus climacurus,AVES,LC,N/A,N/A,None
25136485.0,Caprimulgus climacurus,AVES,LR/lc,N/A,N/A,None
25137830.0,Caprimulgus climacurus,AVES,LR/lc,N/A,N/A,None
25137158.0,Caprimulgus climacurus,AVES,LR/lc,N/A,N/A,None
25256849.0,Ardea alba,AVES,LC,N/A,N/A,None
25260028.0,Ardea alba,AVES,LR/lc,N/A,N/A,None
25262890.0,Ardea alba,AVES,LR/lc,N/A,N/A,None
25265614.0,Ardea alba,AVES,LR/lc,N/A,N/A,None
25268125.0,Ardea alba,AVES,LC,Unknown,N/A,None
25270820.0,Ardea alba,AVES,LC,Unknown,N/A,None
25281216.0,Catharacta skua,AVES,LC,N/A,N/A,None
25282578.0,Catharacta skua,AVES,LR/lc,N/A,N/A,None
25283811.0,Catharacta skua,AVES,LC,Stable,N/A,None
25284800.0,Catharacta skua,AVES,LR/lc,N/A,N/A,None
25285676.0,Catharacta skua,AVES,LC,Stable,N/A,None
25351361.0,Centropus grillii,AVES,LC,N/A,N/A,None
25286772.0,Catharacta skua,AVES,LR/lc,N/A,N/A,None
25352309.0,Centropus grillii,AVES,LR/lc,N/A,N/A,None
25353226.0,Centropus grillii,AVES,LR/lc,N/A,N/A,None
